#OTUId,101.AVd_295,103.AVd_309,105.AVd_310,11.AVd_99,123.AVd_312,125.AVd_306,127.AVd_307,129.AVd_308,13.AVd_151,16.AVd_168,18.AVd_171,20.AVd_293,22.AVd_299,24.AVd_100,25.AVd_108,28.AVd_153,30.AVd_148,32.AVd_176,34.AVd_166,36.AVd_291,38.AVd_292,40.AVd_109,42.AVd_110,44.AVd_150,46.AVd_154,48.AVd_167,50.AVd_170,52.AVd_296,53.AVd_298,9.AVd_98,97.AVd_294,99.AVd_290
OTU_464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03784295175023652,0.0,0.0,0.06251562890722681,0.031139713514635667,0.0,0.0,0.11640401146131805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_96,0.0,2.684563758389262,5.632013550709295,0.0,1.4020462296324365,2.4526004522525655,1.1315417256011315,2.5873434410019778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839167455061495,0.0,0.0,0.0,0.031139713514635667,0.0,0.0,1.002865329512894,0.010166734444896299,0.0,0.0,0.0,0.01130837950921633,0.009823182711198428,0.0,0.0
OTU_219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014656309541257512,0.0,0.0,0.0,0.03616636528028933,0.013982102908277404,0.0,0.027586206896551724,0.0,0.012503125781445362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_249,0.0,0.0,0.0,0.0,0.0,0.017394329448599758,0.0,0.016479894528675015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01130837950921633,0.0,0.0,0.0
OTU_509,0.0,0.014914243102162566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695364238410596,0.027586206896551724,0.0,0.0,0.010379904504878554,0.0,0.0,1.6475644699140402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_1141,0.0,0.0,0.0,0.0,0.02526209422761147,0.3304922595233954,0.07072135785007072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_173,0.0,0.0,0.0,0.0,0.02526209422761147,0.20873195338319708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_202,0.0,0.0,0.0,0.0,0.02526209422761147,0.05218298834579927,0.023573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_227,0.0,0.0,0.0,0.0,0.0,0.017394329448599758,0.023573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
