#OTUId,91.AVd_170,84.AVd_110,82.AVd_109,80.AVd_108,78.AVd_291,76.AVd_299,72.AVd_293,70.AVd_176,68.AVd_171,66.AVd_168,64.AVd_153,62.AVd_147,60.AVd_151,56.AVd_98,121.AVd_310,119.AVd_309,117.AVd_290,115.AVd_294,110.AVd_308,109.AVd_307,108.AVd_306,107.AVd_312
OTU_101,2.3997767649520974,0.0,0.009065361254645998,0.05426426698019354,0.0,0.0,0.0,3.161584297230985,1.6828148903620601,1.8963922294172062,0.6676938880328711,0.8260105448154658,0.5477143459026754,0.0,0.9337280801639718,1.1924119241192412,0.2775464890369137,0.5448300367168069,0.8170515097690941,0.15653220951234195,0.8059274665280125,0.9309542280837859
OTU_72,2.232350479025207,0.0,0.0,0.0,1.2210526315789474,1.1490866234531527,0.3149987884661982,2.3063441990886786,1.7933027366989631,1.792321924144311,0.0,0.0,0.0,0.0,0.2163516283306764,0.5691056910569106,0.0,0.0,0.3197158081705151,0.16857314870559903,0.19498245157935787,0.23273855702094648
OTU_45,0.7255139056831923,0.0,0.0,0.0,0.8491228070175438,1.944608131997643,0.8965350133268718,1.948825797406239,0.11898691143974163,0.8094357076780758,0.0,0.01757469244288225,0.0,0.0,3.2680482805739013,2.2628726287262872,0.0,0.0,0.9354647720544701,1.1077664057796508,0.9099181073703366,1.839742879308434
OTU_700,0.027904380987815086,0.008996041741633681,0.0,0.01808808899339785,0.007017543859649123,0.009821253191907287,0.0,1.0445145460918333,1.7593064762876083,1.4801110083256244,0.0,0.0,0.0,0.0,0.5693463903438852,0.2981029810298103,0.0,0.0,0.22498519834221434,0.49367850692354004,0.1689847913687768,0.2105729801618087
OTU_63,3.8322016556599388,0.0,0.0,0.009044044496698924,0.32280701754385965,0.44195639363582795,0.3271141264841289,1.5422362425517,0.8839027706952235,1.3182238667900092,0.1027221366204417,0.40421792618629176,0.5898462186644197,0.0,0.8426326577089501,0.907859078590786,0.13877324451845685,0.0,0.4144464179988159,0.5177603853100542,0.4289613934745873,0.5984705751967195
OTU_51,1.618454097293275,0.026988125224901044,0.0,0.0,0.007017543859649123,0.019642506383814574,0.0,1.4160532772520154,0.9178990311065782,0.2543940795559667,0.1027221366204417,0.7381370826010545,0.29492310933220983,0.009914733293674401,0.03416078342063311,0.05420054200542006,0.0,0.0,0.3315571343990527,0.07224563515954245,0.14298713115819575,0.277069710739222
OTU_113,0.9301460329271696,0.008996041741633681,0.0,0.0,0.007017543859649123,0.009821253191907287,0.0,0.6729758149316509,0.4164541900390957,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.10840108401084012,0.0,0.0,0.011841326228537596,0.048163756773028296,0.0,0.1551590380139643
OTU_514,1.2463956841224073,0.0,0.0,0.0,0.14736842105263157,0.17678255745433116,0.0969227041434456,1.0375043813529619,0.32296447390787014,0.9366327474560592,0.0,0.0,0.0,0.0,0.33022090639945345,0.013550135501355014,0.0,0.0,0.0,0.012040939193257074,0.012998830105290524,0.01108278842956888
OTU_201,0.26044088921960745,0.0,0.0,0.0,0.0,0.0,0.0,0.5327725201542236,0.23797382287948327,0.28908418131359853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_38,0.5952934610733885,0.0,0.0,0.0,0.7649122807017544,0.5696326851306227,0.3271141264841289,0.46267087276551,0.4674485806561278,1.2141535615171137,0.684814244136278,1.968365553602812,1.9170002106593638,0.0,0.6718287406057846,0.44715447154471544,2.5256730502359144,2.9610328082435156,0.3433984606275903,0.5298013245033113,0.37696607305342517,0.2881524991687909
OTU_115,0.54878615942703,0.0,0.0,0.0,0.6877192982456141,0.4812414064034571,1.0782650835958323,0.5187521906764809,0.8074111847696753,0.6706753006475485,0.0684814244136278,0.421792618629174,0.3581209184748262,0.0,0.19357777271692098,0.43360433604336046,0.6244796003330558,1.9424375222077461,0.3433984606275903,0.1444912703190849,0.1689847913687768,0.14407624958439544
OTU_71,0.3906613338294112,0.0,0.0,0.08139640047029031,0.04912280701754386,0.019642506383814574,0.0363460140537921,0.3434980722046968,0.18697943226245112,0.28908418131359853,0.0342407122068139,0.0351493848857645,0.0,0.0,1.2639489865634252,1.1924119241192412,0.0,0.0,1.0657193605683837,0.5418422636965683,0.8319251267385935,0.6095533636262884
OTU_141,0.26044088921960745,0.0,0.0,0.0,0.17543859649122806,0.1473187978786093,0.0848073661255149,0.4206098843322818,0.2039775624681285,0.5319148936170213,0.0684814244136278,0.70298769771529,0.23172530018959342,0.0,0.02277385561375541,0.04065040650406504,0.0,0.0,0.023682652457075192,0.0,0.038996490315871574,0.03324836528870664
OTU_144,0.9952562552320714,0.0,0.0,0.0,0.0,0.0,0.0,0.41359971959341046,0.18697943226245112,0.3122109158186864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012040939193257074,0.012998830105290524,0.04433115371827552
OTU_513,0.6231978420612037,0.008996041741633681,0.0,0.009044044496698924,0.13333333333333333,0.28481634256531135,0.1574993942330991,0.43463021381002453,0.26347101818799934,0.35846438482886217,0.0,0.0,0.0,0.0,0.05693463903438852,0.02710027100271003,0.0,0.0,0.0,0.012040939193257074,0.012998830105290524,0.0554139421478444
