OTU_200,62.5
OTU_54,25.0
OTU_2,25.0
OTU_204,37.5
OTU_70,12.5
OTU_100,12.5
OTU_69,25.0
OTU_62,12.5
OTU_75,25.0
OTU_124,50.0
OTU_146,50.0
OTU_191,25.0
OTU_282,0.0
OTU_109,25.0
OTU_470,25.0
OTU_165,12.5
OTU_134,25.0
OTU_184,12.5
OTU_112,25.0
