OTU_24,100.0
OTU_30,87.5
OTU_38,100.0
OTU_115,87.5
OTU_187,62.5
OTU_66,62.5
OTU_11,25.0
OTU_77,62.5
OTU_208,0.0
OTU_70,12.5
OTU_100,25.0
OTU_193,50.0
OTU_65,0.0
OTU_62,12.5
OTU_58,12.5
OTU_167,62.5
OTU_159,0.0
OTU_207,0.0
OTU_53,25.0
OTU_112,25.0
